,arrival,parking_entry,kiosk,department_entrance,department_exit,parking_exit,departure,visit_time,parking_entry_wait,kiosk_wait,department_entrance_wait,department_exit_wait,parking_exit_wait,departure_wait,parking_entry_wait_wgt,kiosk_wait_wgt,department_entrance_wait_wgt,department_exit_wait_wgt,parking_exit_wait_wgt,departure_wait_wgt,Rating,Date
1490,13:51:16,13:54:16,14:01:16,14:21:16,15:21:16,15:33:16,15:40:16,109,3,7,20,60,12,7,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-26
1491,5:22:57,5:26:57,5:35:57,6:07:57,6:45:57,6:54:57,6:59:57,97,4,9,32,38,9,5,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-27
1492,11:55:27,11:56:27,12:05:27,12:17:27,13:11:27,13:20:27,13:24:27,89,1,9,12,54,9,4,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-27
1493,19:09:47,19:15:47,19:26:47,19:56:47,20:58:47,21:05:47,21:10:47,121,6,11,30,62,7,5,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-18
1494,9:46:52,9:55:52,10:03:52,10:21:52,11:26:52,11:32:52,11:35:52,109,9,8,18,65,6,3,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-18
1495,2:08:18,2:09:18,2:23:18,2:49:18,3:50:18,4:03:18,4:09:18,121,1,14,26,61,13,6,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-20
1496,4:08:35,4:13:35,4:19:35,4:53:35,5:56:35,6:05:35,6:09:35,121,5,6,34,63,9,4,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-27
1497,14:53:04,14:56:04,15:08:04,15:15:04,16:04:04,16:17:04,16:20:04,87,3,12,7,49,13,3,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-27
1498,15:50:53,15:56:53,16:12:53,16:22:53,17:15:53,17:28:53,17:30:53,100,6,16,10,53,13,2,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-23
1499,23:01:00,23:03:00,23:16:00,23:50:00,0:22:00,0:37:00,0:39:00,98,2,13,34,32,15,2,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-25
1500,23:30:06,23:37:06,23:46:06,0:10:06,0:58:06,1:13:06,1:21:06,111,7,9,24,48,15,8,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-18
1501,13:04:13,13:10:13,13:20:13,13:38:13,14:16:13,14:25:13,14:28:13,84,6,10,18,38,9,3,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-21
1502,12:24:20,12:32:20,12:46:20,13:07:20,13:49:20,13:58:20,14:00:20,96,8,14,21,42,9,2,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-18
1503,7:34:03,7:38:03,7:51:03,8:03:03,8:34:03,8:47:03,8:53:03,79,4,13,12,31,13,6,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-19
1504,16:05:05,16:13:05,16:18:05,16:26:05,17:12:05,17:17:05,17:22:05,77,8,5,8,46,5,5,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-21
1505,6:10:18,6:13:18,6:19:18,6:39:18,7:10:18,7:21:18,7:25:18,75,3,6,20,31,11,4,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-22
1506,1:31:09,1:36:09,1:46:09,2:06:09,2:59:09,3:03:09,3:06:09,95,5,10,20,53,4,3,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-24
1507,19:42:27,19:46:27,19:53:27,20:17:27,21:10:27,21:15:27,21:20:27,98,4,7,24,53,5,5,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-18
1508,22:10:31,22:14:31,22:19:31,22:51:31,23:19:31,23:27:31,23:31:31,81,4,5,32,28,8,4,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-24
1509,17:17:37,17:20:37,17:23:37,17:47:37,18:33:37,18:40:37,18:48:37,91,3,3,24,46,7,8,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-20
1510,9:19:59,9:25:59,9:38:59,10:11:59,10:41:59,10:51:59,10:56:59,97,6,13,33,30,10,5,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-25
1511,5:35:10,5:40:10,5:52:10,6:12:10,6:42:10,6:56:10,7:04:10,89,5,12,20,30,14,8,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-20
1512,21:53:48,22:01:48,22:17:48,22:46:48,23:20:48,23:27:48,23:31:48,98,8,16,29,34,7,4,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-26
1513,10:19:06,10:25:06,10:32:06,10:39:06,11:28:06,11:36:06,11:43:06,84,6,7,7,49,8,7,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-24
1514,1:56:05,2:02:05,2:05:05,2:33:05,3:35:05,3:49:05,3:53:05,117,6,3,28,62,14,4,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-26
1515,17:10:35,17:19:35,17:30:35,17:52:35,18:37:35,18:48:35,18:54:35,104,9,11,22,45,11,6,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-27
1516,1:10:04,1:15:04,1:20:04,1:50:04,2:22:04,2:35:04,2:38:04,88,5,5,30,32,13,3,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-20
1517,8:26:59,8:28:59,8:43:59,8:51:59,9:28:59,9:42:59,9:49:59,83,2,15,8,37,14,7,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-25
1518,15:46:31,15:52:31,16:03:31,16:24:31,17:02:31,17:18:31,17:22:31,96,6,11,21,38,16,4,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-22
1519,17:56:25,17:59:25,18:13:25,18:23:25,19:15:25,19:29:25,19:34:25,98,3,14,10,52,14,5,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-25
1520,9:08:30,9:12:30,9:28:30,10:03:30,10:47:30,10:59:30,11:06:30,118,4,16,35,44,12,7,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-22
1521,22:53:17,22:57:17,23:02:17,23:14:17,23:45:17,0:00:17,0:04:17,71,4,5,12,31,15,4,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-27
1522,23:03:51,23:07:51,23:14:51,23:47:51,0:21:51,0:34:51,0:42:51,99,4,7,33,34,13,8,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-22
1523,18:07:17,18:14:17,18:23:17,18:31:17,19:07:17,19:15:17,19:20:17,73,7,9,8,36,8,5,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-19
1524,8:44:14,8:50:14,8:54:14,9:01:14,9:48:14,10:04:14,10:09:14,85,6,4,7,47,16,5,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-18
1525,3:23:23,3:30:23,3:42:23,3:52:23,4:50:23,5:01:23,5:04:23,101,7,12,10,58,11,3,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-18
1526,9:07:49,9:09:49,9:17:49,9:27:49,10:05:49,10:19:49,10:27:49,80,2,8,10,38,14,8,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-27
1527,1:55:54,1:59:54,2:06:54,2:26:54,3:14:54,3:27:54,3:30:54,95,4,7,20,48,13,3,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-20
1528,0:21:40,0:29:40,0:42:40,0:53:40,1:32:40,1:40:40,1:41:40,80,8,13,11,39,8,1,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-26
1529,5:19:11,5:22:11,5:37:11,5:55:11,6:59:11,7:11:11,7:15:11,116,3,15,18,64,12,4,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-20
1530,1:51:05,1:52:05,1:57:05,2:15:05,3:17:05,3:24:05,3:29:05,98,1,5,18,62,7,5,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-24
1531,23:51:06,23:57:06,0:11:06,0:42:06,1:15:06,1:30:06,1:36:06,105,6,14,31,33,15,6,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-27
1532,18:13:13,18:21:13,18:34:13,18:43:13,19:43:13,19:55:13,20:04:13,111,8,13,9,60,12,9,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-23
1533,5:24:58,5:26:58,5:35:58,6:10:58,6:57:58,7:12:58,7:21:58,117,2,9,35,47,15,9,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-27
1534,4:19:45,4:26:45,4:36:45,4:57:45,5:35:45,5:45:45,5:46:45,87,7,10,21,38,10,1,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-27
1535,8:17:02,8:22:02,8:32:02,8:56:02,10:01:02,10:08:02,10:12:02,115,5,10,24,65,7,4,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-27
1536,18:50:00,18:54:00,19:00:00,19:13:00,20:05:00,20:11:00,20:19:00,89,4,6,13,52,6,8,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-20
1537,6:24:35,6:32:35,6:45:35,7:07:35,7:33:35,7:47:35,7:53:35,89,8,13,22,26,14,6,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-22
1538,16:47:41,16:49:41,17:03:41,17:27:41,18:20:41,18:35:41,18:42:41,115,2,14,24,53,15,7,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-20
1539,10:56:38,11:02:38,11:12:38,11:41:38,12:17:38,12:28:38,12:32:38,96,6,10,29,36,11,4,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-25
1540,19:04:43,19:07:43,19:22:43,19:49:43,20:48:43,21:00:43,21:03:43,119,3,15,27,59,12,3,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-26
1541,4:20:55,4:26:55,4:43:55,5:01:55,5:32:55,5:43:55,5:47:55,87,6,17,18,31,11,4,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-21
1542,1:59:00,2:04:00,2:11:00,2:37:00,3:17:00,3:22:00,3:26:00,87,5,7,26,40,5,4,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-20
1543,10:05:16,10:14:16,10:18:16,10:52:16,11:23:16,11:34:16,11:43:16,98,9,4,34,31,11,9,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-27
1544,15:48:23,15:56:23,16:12:23,16:29:23,17:10:23,17:23:23,17:30:23,102,8,16,17,41,13,7,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-19
1545,4:27:49,4:30:49,4:37:49,5:12:49,5:42:49,5:49:49,5:54:49,87,3,7,35,30,7,5,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-25
1546,23:27:22,23:30:22,23:46:22,0:17:22,1:12:22,1:25:22,1:31:22,124,3,16,31,55,13,6,0.088,0.265,0.324,0.206,0.088,0.029,9.0,2021-06-25
1547,1:53:47,2:01:47,2:15:47,2:38:47,3:05:47,3:11:47,3:19:47,86,8,14,23,27,6,8,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-24
1548,0:27:03,0:33:03,0:46:03,1:16:03,2:13:03,2:17:03,2:24:03,117,6,13,30,57,4,7,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-27
1549,5:44:54,5:47:54,6:02:54,6:33:54,7:36:54,7:50:54,7:53:54,129,3,15,31,63,14,3,0.088,0.265,0.324,0.206,0.088,0.029,9.0,2021-06-25
1550,4:39:53,4:46:53,4:54:53,5:16:53,6:05:53,6:22:53,6:27:53,108,7,8,22,49,17,5,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-20
1551,9:10:40,9:12:40,9:22:40,9:40:40,10:14:40,10:25:40,10:31:40,81,2,10,18,34,11,6,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-24
1552,10:26:16,10:28:16,10:32:16,10:56:16,11:46:16,11:57:16,12:02:16,96,2,4,24,50,11,5,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-25
1553,3:10:02,3:16:02,3:30:02,4:00:02,5:03:02,5:13:02,5:16:02,126,6,14,30,63,10,3,0.088,0.265,0.324,0.206,0.088,0.029,9.0,2021-06-27
1554,16:40:53,16:47:53,16:50:53,17:14:53,17:47:53,17:54:53,18:03:53,83,7,3,24,33,7,9,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-20
1555,8:17:33,8:25:33,8:40:33,9:02:33,10:02:33,10:07:33,10:12:33,115,8,15,22,60,5,5,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-27
1556,0:05:44,0:10:44,0:27:44,0:57:44,1:45:44,1:51:44,1:54:44,109,5,17,30,48,6,3,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-21
1557,3:13:40,3:18:40,3:26:40,3:58:40,4:26:40,4:37:40,4:43:40,90,5,8,32,28,11,6,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-26
1558,21:53:46,21:58:46,22:08:46,22:31:46,23:10:46,23:19:46,23:23:46,90,5,10,23,39,9,4,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-21
1559,11:14:38,11:20:38,11:29:38,11:38:38,12:37:38,12:42:38,12:47:38,93,6,9,9,59,5,5,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-23
1560,6:05:05,6:07:05,6:17:05,6:33:05,7:01:05,7:12:05,7:14:05,69,2,10,16,28,11,2,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-26
1561,12:59:25,13:01:25,13:11:25,13:33:25,14:00:25,14:04:25,14:07:25,68,2,10,22,27,4,3,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-27
1562,12:59:10,13:06:10,13:17:10,13:27:10,14:12:10,14:25:10,14:29:10,90,7,11,10,45,13,4,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-23
1563,5:30:45,5:35:45,5:48:45,6:01:45,6:38:45,6:50:45,6:55:45,85,5,13,13,37,12,5,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-26
1564,2:42:38,2:46:38,3:00:38,3:31:38,4:31:38,4:41:38,4:47:38,125,4,14,31,60,10,6,0.088,0.265,0.324,0.206,0.088,0.029,9.0,2021-06-26
1565,11:50:29,11:52:29,12:01:29,12:23:29,13:03:29,13:14:29,13:20:29,90,2,9,22,40,11,6,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-22
1566,19:04:47,19:11:47,19:23:47,19:49:47,20:32:47,20:46:47,20:54:47,110,7,12,26,43,14,8,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-20
1567,6:42:30,6:46:30,6:58:30,7:22:30,7:57:30,8:07:30,8:14:30,92,4,12,24,35,10,7,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-18
1568,5:38:24,5:42:24,5:55:24,6:29:24,7:06:24,7:17:24,7:25:24,107,4,13,34,37,11,8,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-23
1569,5:16:53,5:19:53,5:31:53,6:02:53,6:54:53,6:59:53,7:01:53,105,3,12,31,52,5,2,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-22
1570,4:45:23,4:46:23,5:00:23,5:11:23,5:43:23,5:52:23,5:59:23,74,1,14,11,32,9,7,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-27
1571,19:23:05,19:24:05,19:29:05,19:44:05,20:45:05,20:59:05,21:05:05,102,1,5,15,61,14,6,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-19
1572,15:08:47,15:15:47,15:26:47,15:37:47,16:12:47,16:28:47,16:36:47,88,7,11,11,35,16,8,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-20
1573,4:09:57,4:12:57,4:24:57,4:51:57,5:29:57,5:42:57,5:46:57,97,3,12,27,38,13,4,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-22
1574,5:31:55,5:39:55,5:47:55,5:55:55,6:54:55,7:05:55,7:08:55,97,8,8,8,59,11,3,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-19
1575,3:20:25,3:25:25,3:39:25,3:49:25,4:26:25,4:38:25,4:45:25,85,5,14,10,37,12,7,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-26
1576,12:05:52,12:11:52,12:16:52,12:38:52,13:10:52,13:21:52,13:29:52,84,6,5,22,32,11,8,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-20
1577,8:06:25,8:11:25,8:21:25,8:51:25,9:20:25,9:30:25,9:35:25,89,5,10,30,29,10,5,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-20
1578,17:23:15,17:28:15,17:35:15,17:55:15,18:21:15,18:28:15,18:34:15,71,5,7,20,26,7,6,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-20
1579,14:26:35,14:31:35,14:35:35,14:58:35,15:46:35,15:55:35,15:59:35,93,5,4,23,48,9,4,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-26
1580,19:58:26,20:04:26,20:17:26,20:46:26,21:48:26,21:59:26,22:03:26,125,6,13,29,62,11,4,0.088,0.265,0.324,0.206,0.088,0.029,9.0,2021-06-20
1581,11:52:32,11:56:32,12:00:32,12:32:32,13:19:32,13:35:32,13:41:32,109,4,4,32,47,16,6,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-24
1582,19:14:08,19:18:08,19:30:08,19:44:08,20:47:08,20:59:08,21:05:08,111,4,12,14,63,12,6,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-27
1583,17:20:20,17:26:20,17:29:20,17:36:20,18:38:20,18:53:20,18:59:20,99,6,3,7,62,15,6,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-24
1584,18:59:28,19:00:28,19:07:28,19:19:28,20:01:28,20:14:28,20:23:28,84,1,7,12,42,13,9,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-20
1585,7:52:59,8:00:59,8:15:59,8:33:59,9:18:59,9:22:59,9:25:59,93,8,15,18,45,4,3,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-21
1586,10:19:39,10:21:39,10:24:39,10:54:39,11:58:39,12:11:39,12:16:39,117,2,3,30,64,13,5,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-21
1587,20:08:00,20:14:00,20:25:00,20:35:00,21:19:00,21:31:00,21:35:00,87,6,11,10,44,12,4,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-20
1588,16:39:04,16:42:04,16:53:04,17:25:04,18:00:04,18:10:04,18:17:04,98,3,11,32,35,10,7,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-18
1589,23:40:09,23:47:09,23:57:09,0:04:09,0:42:09,0:51:09,0:54:09,74,7,10,7,38,9,3,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-22
1590,23:50:59,23:54:59,0:05:59,0:11:59,0:55:59,1:04:59,1:12:59,82,4,11,6,44,9,8,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-26
1591,0:22:32,0:27:32,0:39:32,0:49:32,1:15:32,1:20:32,1:23:32,61,5,12,10,26,5,3,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-23
1592,9:34:05,9:43:05,9:55:05,10:17:05,10:45:05,10:50:05,10:51:05,77,9,12,22,28,5,1,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-26
1593,6:25:47,6:27:47,6:34:47,6:42:47,7:20:47,7:28:47,7:30:47,65,2,7,8,38,8,2,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-18
1594,10:04:23,10:10:23,10:26:23,10:40:23,11:11:23,11:20:23,11:29:23,85,6,16,14,31,9,9,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-26
1595,9:29:07,9:30:07,9:45:07,10:08:07,11:06:07,11:15:07,11:21:07,112,1,15,23,58,9,6,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-23
1596,16:43:40,16:46:40,17:00:40,17:12:40,18:12:40,18:20:40,18:27:40,104,3,14,12,60,8,7,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-21
1597,1:22:35,1:24:35,1:31:35,1:36:35,2:29:35,2:39:35,2:47:35,85,2,7,5,53,10,8,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-24
1598,2:01:04,2:10:04,2:23:04,2:36:04,3:36:04,3:46:04,3:50:04,109,9,13,13,60,10,4,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-26
1599,9:01:30,9:09:30,9:20:30,9:52:30,10:57:30,11:02:30,11:10:30,129,8,11,32,65,5,8,0.088,0.265,0.324,0.206,0.088,0.029,9.0,2021-06-18
1600,11:43:32,11:44:32,11:55:32,12:13:32,13:01:32,13:13:32,13:22:32,99,1,11,18,48,12,9,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-18
1601,16:42:02,16:44:02,16:52:02,17:05:02,18:06:02,18:17:02,18:20:02,98,2,8,13,61,11,3,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-18
1602,21:28:23,21:34:23,21:46:23,22:00:23,22:54:23,23:05:23,23:09:23,101,6,12,14,54,11,4,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-24
1603,19:04:39,19:08:39,19:18:39,19:33:39,20:05:39,20:14:39,20:19:39,75,4,10,15,32,9,5,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-21
1604,23:22:02,23:25:02,23:37:02,23:49:02,0:28:02,0:44:02,0:45:02,83,3,12,12,39,16,1,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-19
1605,2:28:19,2:29:19,2:38:19,3:04:19,3:42:19,3:45:19,3:50:19,82,1,9,26,38,3,5,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-27
1606,5:28:43,5:36:43,5:50:43,6:16:43,7:00:43,7:12:43,7:17:43,109,8,14,26,44,12,5,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-18
1607,16:44:36,16:51:36,17:03:36,17:14:36,18:05:36,18:12:36,18:15:36,91,7,12,11,51,7,3,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-21
1608,12:31:00,12:33:00,12:46:00,12:59:00,13:43:00,13:46:00,13:49:00,78,2,13,13,44,3,3,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-22
1609,11:00:48,11:06:48,11:09:48,11:15:48,12:00:48,12:11:48,12:15:48,75,6,3,6,45,11,4,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-20
1610,15:48:42,15:55:42,16:04:42,16:20:42,16:50:42,17:05:42,17:08:42,80,7,9,16,30,15,3,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-26
1611,22:26:23,22:31:23,22:46:23,23:10:23,23:38:23,23:46:23,23:50:23,84,5,15,24,28,8,4,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-22
1612,16:11:05,16:15:05,16:24:05,16:47:05,17:16:05,17:23:05,17:31:05,80,4,9,23,29,7,8,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-27
1613,12:00:27,12:02:27,12:09:27,12:15:27,12:50:27,13:07:27,13:15:27,75,2,7,6,35,17,8,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-19
1614,2:50:13,2:54:13,3:01:13,3:13:13,4:09:13,4:22:13,4:31:13,101,4,7,12,56,13,9,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-27
1615,5:14:46,5:18:46,5:25:46,5:51:46,6:34:46,6:38:46,6:47:46,93,4,7,26,43,4,9,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-19
1616,23:07:35,23:11:35,23:18:35,23:41:35,0:36:35,0:44:35,0:51:35,104,4,7,23,55,8,7,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-26
1617,15:26:00,15:31:00,15:36:00,15:54:00,16:53:00,17:08:00,17:15:00,109,5,5,18,59,15,7,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-21
1618,1:18:34,1:26:34,1:40:34,1:53:34,2:36:34,2:45:34,2:49:34,91,8,14,13,43,9,4,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-27
1619,12:55:49,13:02:49,13:16:49,13:37:49,14:37:49,14:42:49,14:47:49,112,7,14,21,60,5,5,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-19
1620,5:14:25,5:22:25,5:27:25,5:42:25,6:21:25,6:35:25,6:37:25,83,8,5,15,39,14,2,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-20
1621,21:41:46,21:47:46,21:59:46,22:17:46,23:05:46,23:14:46,23:17:46,96,6,12,18,48,9,3,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-23
1622,14:42:05,14:45:05,14:55:05,15:03:05,16:08:05,16:13:05,16:19:05,97,3,10,8,65,5,6,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-23
1623,14:46:10,14:51:10,15:01:10,15:15:10,16:13:10,16:24:10,16:32:10,106,5,10,14,58,11,8,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-22
1624,19:11:14,19:15:14,19:25:14,19:43:14,20:46:14,21:02:14,21:10:14,119,4,10,18,63,16,8,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-26
1625,11:43:17,11:46:17,11:59:17,12:31:17,13:31:17,13:45:17,13:48:17,125,3,13,32,60,14,3,0.088,0.265,0.324,0.206,0.088,0.029,9.0,2021-06-26
1626,13:13:40,13:18:40,13:28:40,14:02:40,14:55:40,15:09:40,15:15:40,122,5,10,34,53,14,6,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-23
1627,0:45:01,0:52:01,1:09:01,1:24:01,2:02:01,2:18:01,2:23:01,98,7,17,15,38,16,5,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-19
1628,11:11:08,11:20:08,11:30:08,11:44:08,12:24:08,12:28:08,12:32:08,81,9,10,14,40,4,4,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-24
1629,9:16:56,9:19:56,9:27:56,9:48:56,10:27:56,10:34:56,10:39:56,83,3,8,21,39,7,5,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-25
1630,22:02:54,22:04:54,22:21:54,22:30:54,23:17:54,23:29:54,23:32:54,90,2,17,9,47,12,3,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-18
1631,14:09:48,14:14:48,14:22:48,14:43:48,15:40:48,15:51:48,15:59:48,110,5,8,21,57,11,8,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-20
1632,8:36:05,8:43:05,8:48:05,9:19:05,10:00:05,10:06:05,10:11:05,95,7,5,31,41,6,5,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-23
1633,9:17:36,9:25:36,9:30:36,9:41:36,10:10:36,10:13:36,10:20:36,63,8,5,11,29,3,7,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-22
1634,7:51:48,7:59:48,8:08:48,8:35:48,9:30:48,9:37:48,9:44:48,113,8,9,27,55,7,7,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-19
1635,20:53:17,21:01:17,21:12:17,21:44:17,22:31:17,22:46:17,22:50:17,117,8,11,32,47,15,4,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-25
1636,17:57:06,18:01:06,18:05:06,18:20:06,19:02:06,19:05:06,19:08:06,71,4,4,15,42,3,3,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-25
